# MSTAGAT-Net Experiment Results
# Format: [Timestamp] Model | Dataset, Window, Horizon, Ablation, Seed | Metrics
# ================================================================================
[20260819_014607] MSAGAT-Net.loggrowth.quant.attnfix | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 1000 | MAE: 8.0035, RMSE: 10.9427, PCC: 0.9138, R2: 0.7831
[20260819_015913] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: no_agam, Seed: 42 | MAE: 2.5703, RMSE: 3.5483, PCC: 0.9913, R2: 0.9772
[20260819_020014] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: no_agam, Seed: 42 | MAE: 4.8619, RMSE: 6.7445, PCC: 0.9645, R2: 0.9176
[20260819_020044] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: no_agam, Seed: 42 | MAE: 8.1096, RMSE: 10.6965, PCC: 0.9257, R2: 0.7927
[20260819_020356] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 1.6897, RMSE: 2.2647, PCC: 0.9962, R2: 0.9907
[20260819_020633] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 3.7080, RMSE: 5.2346, PCC: 0.9761, R2: 0.9504
[20260819_020805] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 14.9150, RMSE: 22.5447, PCC: 0.8735, R2: 0.0792
[20260819_021250] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-temp | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 1.5578, RMSE: 2.1054, PCC: 0.9961, R2: 0.9920
[20260819_021402] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-temp | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 3.8342, RMSE: 5.1886, PCC: 0.9762, R2: 0.9512
[20260819_021439] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-temp | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 7.5443, RMSE: 9.4169, PCC: 0.9239, R2: 0.8393
[20260819_022342] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-init10 | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 1.6897, RMSE: 2.2647, PCC: 0.9962, R2: 0.9907
[20260819_022614] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-init10 | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 3.7080, RMSE: 5.2346, PCC: 0.9761, R2: 0.9504
[20260819_022749] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-init10 | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 14.9150, RMSE: 22.5447, PCC: 0.8735, R2: 0.0792
[20260819_024025] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-temp | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 1.6053, RMSE: 2.1392, PCC: 0.9961, R2: 0.9917
[20260819_024115] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-temp | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 4.0020, RMSE: 5.3414, PCC: 0.9779, R2: 0.9483
[20260819_024202] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-temp | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 10.6973, RMSE: 15.0344, PCC: 0.9228, R2: 0.5905
[20260819_024637] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-init10 | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 1.6376, RMSE: 2.2286, PCC: 0.9961, R2: 0.9910
[20260819_024905] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-init10 | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 3.7851, RMSE: 5.2237, PCC: 0.9755, R2: 0.9506
[20260819_025040] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-init10 | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 10.4981, RMSE: 14.8708, PCC: 0.8874, R2: 0.5994
[20260819_065556] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-lrx10 | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 1.5735, RMSE: 2.1285, PCC: 0.9963, R2: 0.9918
[20260819_065727] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-lrx10 | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 3.6465, RMSE: 4.9655, PCC: 0.9779, R2: 0.9553
[20260819_065816] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-lrx10 | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 9.7220, RMSE: 14.3925, PCC: 0.8834, R2: 0.6247
[20260819_070738] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-adjstd | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 1.7256, RMSE: 2.3488, PCC: 0.9962, R2: 0.9900
[20260819_070855] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-adjstd | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 3.7085, RMSE: 5.0061, PCC: 0.9772, R2: 0.9546
[20260819_070932] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-adjstd | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 8.2476, RMSE: 10.3946, PCC: 0.9266, R2: 0.8043
[20260819_071342] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-scorenorm | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 1.8267, RMSE: 2.4358, PCC: 0.9955, R2: 0.9893
[20260819_071516] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-scorenorm | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 4.0518, RMSE: 5.5793, PCC: 0.9770, R2: 0.9436
[20260819_071655] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-scorenorm | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 15.2067, RMSE: 22.6148, PCC: 0.8778, R2: 0.0735
[20260819_072256] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-multgate | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 1.5736, RMSE: 2.1245, PCC: 0.9962, R2: 0.9918
[20260819_072408] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-multgate | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 3.7522, RMSE: 4.9796, PCC: 0.9776, R2: 0.9551
[20260819_072503] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-multgate | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 7.3067, RMSE: 10.1727, PCC: 0.9155, R2: 0.8125
[20260819_073012] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-rank2 | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 1.5587, RMSE: 2.1085, PCC: 0.9960, R2: 0.9919
[20260819_073110] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-rank2 | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 5.6980, RMSE: 8.6329, PCC: 0.9594, R2: 0.8650
[20260819_073151] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-rank2 | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 6.7220, RMSE: 8.7370, PCC: 0.9304, R2: 0.8617
[20260819_073530] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-rank16 | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 1.5403, RMSE: 2.0883, PCC: 0.9965, R2: 0.9921
[20260819_073630] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-rank16 | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 6.1465, RMSE: 9.1909, PCC: 0.9563, R2: 0.8470
[20260819_073710] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-rank16 | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 7.1527, RMSE: 10.2574, PCC: 0.9100, R2: 0.8094
[20260819_074101] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-adjstd-lrx10 | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 1.5565, RMSE: 2.0787, PCC: 0.9963, R2: 0.9922
[20260819_074223] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-adjstd-lrx10 | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 3.6993, RMSE: 4.9745, PCC: 0.9780, R2: 0.9552
[20260819_074340] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-adjstd-lrx10 | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 9.1382, RMSE: 13.0781, PCC: 0.8858, R2: 0.6901
[20260819_074722] MSAGAT-Net.loggrowth.quant.exp-nodecay-regent | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 1.6037, RMSE: 2.1403, PCC: 0.9963, R2: 0.9917
[20260819_074824] MSAGAT-Net.loggrowth.quant.exp-nodecay-regent | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 3.7724, RMSE: 5.0439, PCC: 0.9779, R2: 0.9539
[20260819_074911] MSAGAT-Net.loggrowth.quant.exp-nodecay-regent | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 10.9762, RMSE: 16.2151, PCC: 0.8971, R2: 0.5237
[20260819_075553] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 30 | MAE: 2.3019, RMSE: 3.1860, PCC: 0.9924, R2: 0.9816
[20260819_075745] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre.renewal | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 3.8508, RMSE: 5.1055, PCC: 0.9768, R2: 0.9528
[20260819_075755] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 45 | MAE: 1.6439, RMSE: 2.2920, PCC: 0.9953, R2: 0.9905
[20260819_075908] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 123 | MAE: 2.7839, RMSE: 3.9803, PCC: 0.9916, R2: 0.9713
[20260819_080104] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 1000 | MAE: 1.6200, RMSE: 2.2121, PCC: 0.9957, R2: 0.9911
[20260819_080226] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 30 | MAE: 7.1774, RMSE: 10.6033, PCC: 0.9588, R2: 0.7963
[20260819_080315] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 45 | MAE: 4.2822, RMSE: 5.9136, PCC: 0.9684, R2: 0.9366
[20260819_080402] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 123 | MAE: 4.2499, RMSE: 5.8809, PCC: 0.9688, R2: 0.9373
[20260819_080520] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 1000 | MAE: 5.6510, RMSE: 8.4201, PCC: 0.9481, R2: 0.8716
[20260819_080603] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 30 | MAE: 7.1709, RMSE: 10.3956, PCC: 0.9094, R2: 0.8042
[20260819_080701] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 45 | MAE: 7.9363, RMSE: 11.6148, PCC: 0.8991, R2: 0.7556
[20260819_080843] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 123 | MAE: 7.5482, RMSE: 11.3789, PCC: 0.9049, R2: 0.7654
[20260819_080937] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 1000 | MAE: 8.0411, RMSE: 11.6023, PCC: 0.9001, R2: 0.7561
[20260819_081622] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre.renewal | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 1.7893, RMSE: 2.4408, PCC: 0.9950, R2: 0.9892
[20260819_111354] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre.renewal | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 6.8471, RMSE: 9.6368, PCC: 0.9137, R2: 0.8318
[20260819_112026] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-renewal_lag0.renewal | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 1.5619, RMSE: 2.1417, PCC: 0.9960, R2: 0.9917
[20260819_112206] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-renewal_lag0.renewal | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 3.8508, RMSE: 5.1055, PCC: 0.9768, R2: 0.9528
[20260819_112325] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-renewal_lag0.renewal | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 8.4431, RMSE: 11.8409, PCC: 0.9076, R2: 0.7460
[20260819_113049] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 1.6754, RMSE: 2.2396, PCC: 0.9955, R2: 0.9909
[20260819_113229] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 3.8769, RMSE: 5.3125, PCC: 0.9757, R2: 0.9489
[20260819_113343] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 9.6418, RMSE: 13.8871, PCC: 0.8758, R2: 0.6506
[20260819_114023] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre.renewal21 | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 1.7047, RMSE: 2.3713, PCC: 0.9950, R2: 0.9898
[20260819_114205] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre.renewal21 | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 4.0647, RMSE: 5.6196, PCC: 0.9714, R2: 0.9428
[20260819_114304] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre.renewal21 | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 6.7847, RMSE: 9.5152, PCC: 0.9164, R2: 0.8360
[20260819_115244] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-renewres-renewal_lag0.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 1.5097, RMSE: 2.0498, PCC: 0.9962, R2: 0.9924
[20260819_115350] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-renewres-renewal_lag0.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 3.9515, RMSE: 5.4714, PCC: 0.9727, R2: 0.9458
[20260819_115455] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-renewres-renewal_lag0.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 8.8417, RMSE: 12.5561, PCC: 0.8843, R2: 0.7144
[20260819_120015] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-renewres.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 1.6943, RMSE: 2.3315, PCC: 0.9962, R2: 0.9902
[20260819_120118] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-renewres.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 3.9553, RMSE: 5.3264, PCC: 0.9753, R2: 0.9486
[20260819_120207] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-renewres.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 8.2453, RMSE: 11.3119, PCC: 0.8851, R2: 0.7682
[20260820_021827] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 1.6322, RMSE: 2.2492, PCC: 0.9954, R2: 0.9908
[20260820_022016] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 4.4508, RMSE: 6.1392, PCC: 0.9675, R2: 0.9317
[20260820_022311] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 11.3119, RMSE: 18.1025, PCC: 0.8354, R2: 0.4063
[20260820_040505] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal14 | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 1.6313, RMSE: 2.2578, PCC: 0.9959, R2: 0.9908
[20260820_040703] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal14 | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 3.9919, RMSE: 5.3863, PCC: 0.9741, R2: 0.9474
[20260820_040843] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal14 | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 7.7363, RMSE: 10.8481, PCC: 0.8934, R2: 0.7868
[20260820_041431] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-renewres.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 1.5655, RMSE: 2.1341, PCC: 0.9959, R2: 0.9917
[20260820_041553] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-renewres.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 4.0125, RMSE: 5.4602, PCC: 0.9734, R2: 0.9460
[20260820_041916] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-renewres.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 11.3428, RMSE: 16.8145, PCC: 0.8589, R2: 0.4878
[20260820_092110] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 1.7230, RMSE: 2.3006, PCC: 0.9955, R2: 0.9904
[20260820_092320] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 5.6511, RMSE: 7.8759, PCC: 0.9712, R2: 0.8876
[20260820_092609] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 11.6814, RMSE: 18.7611, PCC: 0.8328, R2: 0.3623
[20260820_102413] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72 | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 1.6735, RMSE: 2.2845, PCC: 0.9953, R2: 0.9905
[20260820_102746] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72 | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 4.6400, RMSE: 6.8883, PCC: 0.9576, R2: 0.9140
[20260820_102943] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72 | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 9.5174, RMSE: 13.5901, PCC: 0.8823, R2: 0.6654
[20260820_141329] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 30 | MAE: 1.6780, RMSE: 2.3444, PCC: 0.9956, R2: 0.9900
[20260820_141625] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 45 | MAE: 1.5823, RMSE: 2.2026, PCC: 0.9956, R2: 0.9912
[20260820_142102] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 123 | MAE: 1.6116, RMSE: 2.1579, PCC: 0.9960, R2: 0.9916
[20260820_142311] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 1000 | MAE: 1.6185, RMSE: 2.2083, PCC: 0.9956, R2: 0.9912
[20260820_142651] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 30 | MAE: 1.5737, RMSE: 2.1688, PCC: 0.9958, R2: 0.9915
[20260820_142923] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 45 | MAE: 1.9220, RMSE: 2.7016, PCC: 0.9939, R2: 0.9868
[20260820_143103] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 123 | MAE: 2.9919, RMSE: 4.0425, PCC: 0.9865, R2: 0.9704
[20260820_143405] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 1000 | MAE: 1.7660, RMSE: 2.4930, PCC: 0.9947, R2: 0.9887
[20260820_143719] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72 | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 30 | MAE: 1.6716, RMSE: 2.3042, PCC: 0.9953, R2: 0.9904
[20260820_143927] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72 | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 45 | MAE: 1.8716, RMSE: 2.5749, PCC: 0.9950, R2: 0.9880
[20260820_144110] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72 | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 123 | MAE: 3.7261, RMSE: 5.3071, PCC: 0.9838, R2: 0.9490
[20260820_144413] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72 | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 1000 | MAE: 1.7966, RMSE: 2.5178, PCC: 0.9945, R2: 0.9885
[20260820_144622] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 30 | MAE: 5.2350, RMSE: 7.2407, PCC: 0.9559, R2: 0.9050
[20260820_144854] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 45 | MAE: 4.6227, RMSE: 6.1287, PCC: 0.9686, R2: 0.9320
[20260820_145056] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 123 | MAE: 4.4092, RMSE: 5.9884, PCC: 0.9720, R2: 0.9350
[20260820_145225] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 1000 | MAE: 5.0265, RMSE: 6.7387, PCC: 0.9647, R2: 0.9177
[20260820_145423] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 30 | MAE: 6.9960, RMSE: 10.0643, PCC: 0.9572, R2: 0.8165
[20260820_145552] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 45 | MAE: 5.7985, RMSE: 8.2665, PCC: 0.9459, R2: 0.8762
[20260820_145752] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 123 | MAE: 4.4350, RMSE: 6.0684, PCC: 0.9721, R2: 0.9333
