run_token,family,arm,dataset,horizon,seed,window,ablation,use_adj,sim_mat,target_space,quantiles,n_quantiles,attn_exp,renewal,renewal_lag,gi_fix,level_cap,model_column,n_test,rmse_npz,rmse_csv,has_val,has_quantiles,git_commit,mode,best_epoch,n_params,timestamp,npz_path,ckpt_path,manifest_path,consistency
CNNRNN_Res.state360.w-20.h-10.none.seed-42,CNNRNN_Res,current,state360,10,42,20,none,,,,,,,,,,,CNNRNN_Res,72,333.047058,,False,False,,,,,,report/predictions/state360/CNNRNN_Res.state360.w-20.h-10.none.seed-42.npz,,,ok
CNNRNN_Res.state360.w-20.h-10.none.seed-42.oldckpt,CNNRNN_Res,oldckpt,state360,10,42,20,none,,,,,,,,,,,CNNRNN_Res,63,352.845947,,False,False,,,,,,report/predictions/state360/CNNRNN_Res.state360.w-20.h-10.none.seed-42.oldckpt.npz,,,ok
CNNRNN_Res.state360.w-20.h-10.none.seed-45,CNNRNN_Res,current,state360,10,45,20,none,,,,,,,,,,,CNNRNN_Res,72,348.028809,,False,False,,,,,,report/predictions/state360/CNNRNN_Res.state360.w-20.h-10.none.seed-45.npz,,,ok
CNNRNN_Res.state360.w-20.h-15.none.seed-1000,CNNRNN_Res,current,state360,15,1000,20,none,,,,,,,,,,,CNNRNN_Res,72,267.920837,,False,False,,,,,,report/predictions/state360/CNNRNN_Res.state360.w-20.h-15.none.seed-1000.npz,,,ok
CNNRNN_Res.state360.w-20.h-15.none.seed-123,CNNRNN_Res,current,state360,15,123,20,none,,,,,,,,,,,CNNRNN_Res,72,338.234955,,False,False,,,,,,report/predictions/state360/CNNRNN_Res.state360.w-20.h-15.none.seed-123.npz,,,ok
CNNRNN_Res.state360.w-20.h-15.none.seed-30,CNNRNN_Res,current,state360,15,30,20,none,,,,,,,,,,,CNNRNN_Res,72,314.970795,,False,False,,,,,,report/predictions/state360/CNNRNN_Res.state360.w-20.h-15.none.seed-30.npz,,,ok
CNNRNN_Res.state360.w-20.h-15.none.seed-42,CNNRNN_Res,current,state360,15,42,20,none,,,,,,,,,,,CNNRNN_Res,72,275.86795,,False,False,,,,,,report/predictions/state360/CNNRNN_Res.state360.w-20.h-15.none.seed-42.npz,,,ok
CNNRNN_Res.state360.w-20.h-15.none.seed-42.oldckpt,CNNRNN_Res,oldckpt,state360,15,42,20,none,,,,,,,,,,,CNNRNN_Res,58,372.597961,,False,False,,,,,,report/predictions/state360/CNNRNN_Res.state360.w-20.h-15.none.seed-42.oldckpt.npz,,,ok
CNNRNN_Res.state360.w-20.h-15.none.seed-45,CNNRNN_Res,current,state360,15,45,20,none,,,,,,,,,,,CNNRNN_Res,72,288.918457,,False,False,,,,,,report/predictions/state360/CNNRNN_Res.state360.w-20.h-15.none.seed-45.npz,,,ok
CNNRNN_Res.state360.w-20.h-3.none.seed-1000,CNNRNN_Res,current,state360,3,1000,20,none,,,,,,,,,,,CNNRNN_Res,72,300.365509,,False,False,,,,,,report/predictions/state360/CNNRNN_Res.state360.w-20.h-3.none.seed-1000.npz,,,ok
CNNRNN_Res.state360.w-20.h-3.none.seed-123,CNNRNN_Res,current,state360,3,123,20,none,,,,,,,,,,,CNNRNN_Res,72,350.707092,,False,False,,,,,,report/predictions/state360/CNNRNN_Res.state360.w-20.h-3.none.seed-123.npz,,,ok
CNNRNN_Res.state360.w-20.h-3.none.seed-30,CNNRNN_Res,current,state360,3,30,20,none,,,,,,,,,,,CNNRNN_Res,72,310.417877,,False,False,,,,,,report/predictions/state360/CNNRNN_Res.state360.w-20.h-3.none.seed-30.npz,,,ok
CNNRNN_Res.state360.w-20.h-3.none.seed-42,CNNRNN_Res,current,state360,3,42,20,none,,,,,,,,,,,CNNRNN_Res,72,315.436676,,False,False,,,,,,report/predictions/state360/CNNRNN_Res.state360.w-20.h-3.none.seed-42.npz,,,ok
CNNRNN_Res.state360.w-20.h-3.none.seed-42.oldckpt,CNNRNN_Res,oldckpt,state360,3,42,20,none,,,,,,,,,,,CNNRNN_Res,70,289.345703,,False,False,,,,,,report/predictions/state360/CNNRNN_Res.state360.w-20.h-3.none.seed-42.oldckpt.npz,,,ok
CNNRNN_Res.state360.w-20.h-3.none.seed-45,CNNRNN_Res,current,state360,3,45,20,none,,,,,,,,,,,CNNRNN_Res,72,293.664154,,False,False,,,,,,report/predictions/state360/CNNRNN_Res.state360.w-20.h-3.none.seed-45.npz,,,ok
CNNRNN_Res.state360.w-20.h-5.none.seed-1000,CNNRNN_Res,current,state360,5,1000,20,none,,,,,,,,,,,CNNRNN_Res,72,306.092773,,False,False,,,,,,report/predictions/state360/CNNRNN_Res.state360.w-20.h-5.none.seed-1000.npz,,,ok
CNNRNN_Res.state360.w-20.h-5.none.seed-123,CNNRNN_Res,current,state360,5,123,20,none,,,,,,,,,,,CNNRNN_Res,72,322.058044,,False,False,,,,,,report/predictions/state360/CNNRNN_Res.state360.w-20.h-5.none.seed-123.npz,,,ok
CNNRNN_Res.state360.w-20.h-5.none.seed-30,CNNRNN_Res,current,state360,5,30,20,none,,,,,,,,,,,CNNRNN_Res,72,363.701965,,False,False,,,,,,report/predictions/state360/CNNRNN_Res.state360.w-20.h-5.none.seed-30.npz,,,ok
CNNRNN_Res.state360.w-20.h-5.none.seed-42,CNNRNN_Res,current,state360,5,42,20,none,,,,,,,,,,,CNNRNN_Res,72,296.302917,,False,False,,,,,,report/predictions/state360/CNNRNN_Res.state360.w-20.h-5.none.seed-42.npz,,,ok
CNNRNN_Res.state360.w-20.h-5.none.seed-42.oldckpt,CNNRNN_Res,oldckpt,state360,5,42,20,none,,,,,,,,,,,CNNRNN_Res,68,351.022095,,False,False,,,,,,report/predictions/state360/CNNRNN_Res.state360.w-20.h-5.none.seed-42.oldckpt.npz,,,ok
CNNRNN_Res.state360.w-20.h-5.none.seed-45,CNNRNN_Res,current,state360,5,45,20,none,,,,,,,,,,,CNNRNN_Res,72,345.474396,,False,False,,,,,,report/predictions/state360/CNNRNN_Res.state360.w-20.h-5.none.seed-45.npz,,,ok
MSAGAT-Net.state360.w-20.h-10.none.seed-1000.with_adj.loggrowth.quant.exp-nodecay-regpre,MSAGAT-Net,current,state360,10,1000,20,none,True,default,loggrowth,True,,nodecay-regpre,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,72,223.073438,223.073438,True,True,,,,,20260819_091436,report/predictions/state360/MSAGAT-Net.state360.w-20.h-10.none.seed-1000.with_adj.loggrowth.quant.exp-nodecay-regpre.npz,save_all/MSAGAT-Net.state360.w-20.h-10.none.seed-1000.with_adj.loggrowth.quant.exp-nodecay-regpre.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-10.none.seed-1000.with_adj.loggrowth.quant,MSAGAT-Net,current,state360,10,1000,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant,72,220.021227,220.021227,True,True,,,,,20260814_033026,report/predictions/state360/MSAGAT-Net.state360.w-20.h-10.none.seed-1000.with_adj.loggrowth.quant.npz,save_all/MSAGAT-Net.state360.w-20.h-10.none.seed-1000.with_adj.loggrowth.quant.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-10.none.seed-1000.with_adj,MSAGAT-Net,current,state360,10,1000,20,none,True,default,level,False,,,False,,,,MSAGAT-Net,72,234.117554,234.117559,True,False,,,,,20260811_092406,report/predictions/state360/MSAGAT-Net.state360.w-20.h-10.none.seed-1000.with_adj.npz,save_all/MSAGAT-Net.state360.w-20.h-10.none.seed-1000.with_adj.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-10.none.seed-123.with_adj.loggrowth.quant.exp-nodecay-regpre,MSAGAT-Net,current,state360,10,123,20,none,True,default,loggrowth,True,,nodecay-regpre,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,72,248.646693,248.646693,True,True,,,,,20260819_091332,report/predictions/state360/MSAGAT-Net.state360.w-20.h-10.none.seed-123.with_adj.loggrowth.quant.exp-nodecay-regpre.npz,save_all/MSAGAT-Net.state360.w-20.h-10.none.seed-123.with_adj.loggrowth.quant.exp-nodecay-regpre.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-10.none.seed-123.with_adj.loggrowth.quant,MSAGAT-Net,current,state360,10,123,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant,72,206.723576,206.723576,True,True,,,,,20260814_033039,report/predictions/state360/MSAGAT-Net.state360.w-20.h-10.none.seed-123.with_adj.loggrowth.quant.npz,save_all/MSAGAT-Net.state360.w-20.h-10.none.seed-123.with_adj.loggrowth.quant.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-10.none.seed-123.with_adj,MSAGAT-Net,current,state360,10,123,20,none,True,default,level,False,,,False,,,,MSAGAT-Net,72,230.899323,230.899329,True,False,,,,,20260811_092355,report/predictions/state360/MSAGAT-Net.state360.w-20.h-10.none.seed-123.with_adj.npz,save_all/MSAGAT-Net.state360.w-20.h-10.none.seed-123.with_adj.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-10.none.seed-30.with_adj.loggrowth.quant.exp-nodecay-regpre,MSAGAT-Net,current,state360,10,30,20,none,True,default,loggrowth,True,,nodecay-regpre,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,72,222.232834,222.232834,True,True,,,,,20260819_091154,report/predictions/state360/MSAGAT-Net.state360.w-20.h-10.none.seed-30.with_adj.loggrowth.quant.exp-nodecay-regpre.npz,save_all/MSAGAT-Net.state360.w-20.h-10.none.seed-30.with_adj.loggrowth.quant.exp-nodecay-regpre.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-10.none.seed-30.with_adj.loggrowth.quant,MSAGAT-Net,current,state360,10,30,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant,72,223.768089,223.768089,True,True,,,,,20260814_033056,report/predictions/state360/MSAGAT-Net.state360.w-20.h-10.none.seed-30.with_adj.loggrowth.quant.npz,save_all/MSAGAT-Net.state360.w-20.h-10.none.seed-30.with_adj.loggrowth.quant.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-10.none.seed-30.with_adj,MSAGAT-Net,current,state360,10,30,20,none,True,default,level,False,,,False,,,,MSAGAT-Net,72,237.05162,237.051616,True,False,,,,,20260811_092333,report/predictions/state360/MSAGAT-Net.state360.w-20.h-10.none.seed-30.with_adj.npz,save_all/MSAGAT-Net.state360.w-20.h-10.none.seed-30.with_adj.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-10.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre,MSAGAT-Net,current,state360,10,42,20,none,True,default,loggrowth,True,,nodecay-regpre,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,72,211.459281,211.459281,True,True,,,,,20260819_091109,report/predictions/state360/MSAGAT-Net.state360.w-20.h-10.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre.npz,save_all/MSAGAT-Net.state360.w-20.h-10.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-10.none.seed-42.with_adj.loggrowth.quant,MSAGAT-Net,current,state360,10,42,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant,72,209.126013,209.126013,True,True,,,,,20260814_033109,report/predictions/state360/MSAGAT-Net.state360.w-20.h-10.none.seed-42.with_adj.loggrowth.quant.npz,save_all/MSAGAT-Net.state360.w-20.h-10.none.seed-42.with_adj.loggrowth.quant.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-10.none.seed-42.with_adj,MSAGAT-Net,current,state360,10,42,20,none,True,default,level,False,,,False,,,,MSAGAT-Net,72,225.886444,225.886448,True,False,,,,,20260811_092322,report/predictions/state360/MSAGAT-Net.state360.w-20.h-10.none.seed-42.with_adj.npz,save_all/MSAGAT-Net.state360.w-20.h-10.none.seed-42.with_adj.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-10.none.seed-45.with_adj.loggrowth.quant.exp-nodecay-regpre,MSAGAT-Net,current,state360,10,45,20,none,True,default,loggrowth,True,,nodecay-regpre,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,72,211.97388,211.97388,True,True,,,,,20260819_091242,report/predictions/state360/MSAGAT-Net.state360.w-20.h-10.none.seed-45.with_adj.loggrowth.quant.exp-nodecay-regpre.npz,save_all/MSAGAT-Net.state360.w-20.h-10.none.seed-45.with_adj.loggrowth.quant.exp-nodecay-regpre.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-10.none.seed-45.with_adj.loggrowth.quant,MSAGAT-Net,current,state360,10,45,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant,72,222.515522,222.515522,True,True,,,,,20260814_033119,report/predictions/state360/MSAGAT-Net.state360.w-20.h-10.none.seed-45.with_adj.loggrowth.quant.npz,save_all/MSAGAT-Net.state360.w-20.h-10.none.seed-45.with_adj.loggrowth.quant.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-10.none.seed-45.with_adj,MSAGAT-Net,current,state360,10,45,20,none,True,default,level,False,,,False,,,,MSAGAT-Net,72,231.673065,231.673059,True,False,,,,,20260811_092344,report/predictions/state360/MSAGAT-Net.state360.w-20.h-10.none.seed-45.with_adj.npz,save_all/MSAGAT-Net.state360.w-20.h-10.none.seed-45.with_adj.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-15.none.seed-1000.with_adj.loggrowth.quant.exp-nodecay-regpre,MSAGAT-Net,current,state360,15,1000,20,none,True,default,loggrowth,True,,nodecay-regpre,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,72,225.823811,225.823811,True,True,,,,,20260819_092057,report/predictions/state360/MSAGAT-Net.state360.w-20.h-15.none.seed-1000.with_adj.loggrowth.quant.exp-nodecay-regpre.npz,save_all/MSAGAT-Net.state360.w-20.h-15.none.seed-1000.with_adj.loggrowth.quant.exp-nodecay-regpre.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-15.none.seed-1000.with_adj.loggrowth.quant,MSAGAT-Net,current,state360,15,1000,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant,72,253.556575,253.556575,True,True,,,,,20260814_033129,report/predictions/state360/MSAGAT-Net.state360.w-20.h-15.none.seed-1000.with_adj.loggrowth.quant.npz,save_all/MSAGAT-Net.state360.w-20.h-15.none.seed-1000.with_adj.loggrowth.quant.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-15.none.seed-1000.with_adj,MSAGAT-Net,current,state360,15,1000,20,none,True,default,level,False,,,False,,,,MSAGAT-Net,72,252.533966,252.533963,True,False,,,,,20260811_092502,report/predictions/state360/MSAGAT-Net.state360.w-20.h-15.none.seed-1000.with_adj.npz,save_all/MSAGAT-Net.state360.w-20.h-15.none.seed-1000.with_adj.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-15.none.seed-123.with_adj.loggrowth.quant.exp-nodecay-regpre,MSAGAT-Net,current,state360,15,123,20,none,True,default,loggrowth,True,,nodecay-regpre,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,72,264.113857,264.113857,True,True,,,,,20260819_091944,report/predictions/state360/MSAGAT-Net.state360.w-20.h-15.none.seed-123.with_adj.loggrowth.quant.exp-nodecay-regpre.npz,save_all/MSAGAT-Net.state360.w-20.h-15.none.seed-123.with_adj.loggrowth.quant.exp-nodecay-regpre.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-15.none.seed-123.with_adj.loggrowth.quant,MSAGAT-Net,current,state360,15,123,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant,72,225.368777,225.368777,True,True,,,,,20260814_033140,report/predictions/state360/MSAGAT-Net.state360.w-20.h-15.none.seed-123.with_adj.loggrowth.quant.npz,save_all/MSAGAT-Net.state360.w-20.h-15.none.seed-123.with_adj.loggrowth.quant.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-15.none.seed-123.with_adj,MSAGAT-Net,current,state360,15,123,20,none,True,default,level,False,,,False,,,,MSAGAT-Net,72,242.510941,242.510945,True,False,,,,,20260811_092451,report/predictions/state360/MSAGAT-Net.state360.w-20.h-15.none.seed-123.with_adj.npz,save_all/MSAGAT-Net.state360.w-20.h-15.none.seed-123.with_adj.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-15.none.seed-30.with_adj.loggrowth.quant.exp-nodecay-regpre,MSAGAT-Net,current,state360,15,30,20,none,True,default,loggrowth,True,,nodecay-regpre,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,72,265.374806,265.374806,True,True,,,,,20260819_091710,report/predictions/state360/MSAGAT-Net.state360.w-20.h-15.none.seed-30.with_adj.loggrowth.quant.exp-nodecay-regpre.npz,save_all/MSAGAT-Net.state360.w-20.h-15.none.seed-30.with_adj.loggrowth.quant.exp-nodecay-regpre.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-15.none.seed-30.with_adj.loggrowth.quant,MSAGAT-Net,current,state360,15,30,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant,72,250.682803,250.682803,True,True,,,,,20260814_033150,report/predictions/state360/MSAGAT-Net.state360.w-20.h-15.none.seed-30.with_adj.loggrowth.quant.npz,save_all/MSAGAT-Net.state360.w-20.h-15.none.seed-30.with_adj.loggrowth.quant.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-15.none.seed-30.with_adj,MSAGAT-Net,current,state360,15,30,20,none,True,default,level,False,,,False,,,,MSAGAT-Net,72,244.969727,244.969721,True,False,,,,,20260811_092429,report/predictions/state360/MSAGAT-Net.state360.w-20.h-15.none.seed-30.with_adj.npz,save_all/MSAGAT-Net.state360.w-20.h-15.none.seed-30.with_adj.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-15.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre,MSAGAT-Net,current,state360,15,42,20,none,True,default,loggrowth,True,,nodecay-regpre,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,72,248.191999,248.191999,True,True,,,,,20260819_091600,report/predictions/state360/MSAGAT-Net.state360.w-20.h-15.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre.npz,save_all/MSAGAT-Net.state360.w-20.h-15.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-15.none.seed-42.with_adj.loggrowth.quant,MSAGAT-Net,current,state360,15,42,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant,72,235.534433,235.534433,True,True,,,,,20260814_033200,report/predictions/state360/MSAGAT-Net.state360.w-20.h-15.none.seed-42.with_adj.loggrowth.quant.npz,save_all/MSAGAT-Net.state360.w-20.h-15.none.seed-42.with_adj.loggrowth.quant.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-15.none.seed-42.with_adj,MSAGAT-Net,current,state360,15,42,20,none,True,default,level,False,,,False,,,,MSAGAT-Net,72,245.190338,245.190344,True,False,,,,,20260811_092418,report/predictions/state360/MSAGAT-Net.state360.w-20.h-15.none.seed-42.with_adj.npz,save_all/MSAGAT-Net.state360.w-20.h-15.none.seed-42.with_adj.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-15.none.seed-45.with_adj.loggrowth.quant.exp-nodecay-regpre,MSAGAT-Net,current,state360,15,45,20,none,True,default,loggrowth,True,,nodecay-regpre,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,72,239.012343,239.012343,True,True,,,,,20260819_091823,report/predictions/state360/MSAGAT-Net.state360.w-20.h-15.none.seed-45.with_adj.loggrowth.quant.exp-nodecay-regpre.npz,save_all/MSAGAT-Net.state360.w-20.h-15.none.seed-45.with_adj.loggrowth.quant.exp-nodecay-regpre.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-15.none.seed-45.with_adj.loggrowth.quant,MSAGAT-Net,current,state360,15,45,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant,72,245.718734,245.718734,True,True,,,,,20260814_033210,report/predictions/state360/MSAGAT-Net.state360.w-20.h-15.none.seed-45.with_adj.loggrowth.quant.npz,save_all/MSAGAT-Net.state360.w-20.h-15.none.seed-45.with_adj.loggrowth.quant.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-15.none.seed-45.with_adj,MSAGAT-Net,current,state360,15,45,20,none,True,default,level,False,,,False,,,,MSAGAT-Net,72,234.509293,234.509295,True,False,,,,,20260811_092440,report/predictions/state360/MSAGAT-Net.state360.w-20.h-15.none.seed-45.with_adj.npz,save_all/MSAGAT-Net.state360.w-20.h-15.none.seed-45.with_adj.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-3.none.seed-1000.with_adj.loggrowth.quant.exp-nodecay-regpre,MSAGAT-Net,current,state360,3,1000,20,none,True,default,loggrowth,True,,nodecay-regpre,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,72,156.013456,156.013456,True,True,,,,,20260819_090524,report/predictions/state360/MSAGAT-Net.state360.w-20.h-3.none.seed-1000.with_adj.loggrowth.quant.exp-nodecay-regpre.npz,save_all/MSAGAT-Net.state360.w-20.h-3.none.seed-1000.with_adj.loggrowth.quant.exp-nodecay-regpre.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-3.none.seed-1000.with_adj.loggrowth.quant,MSAGAT-Net,current,state360,3,1000,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant,72,165.191609,165.191609,True,True,,,,,20260814_033220,report/predictions/state360/MSAGAT-Net.state360.w-20.h-3.none.seed-1000.with_adj.loggrowth.quant.npz,save_all/MSAGAT-Net.state360.w-20.h-3.none.seed-1000.with_adj.loggrowth.quant.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-3.none.seed-1000.with_adj,MSAGAT-Net,current,state360,3,1000,20,none,True,default,level,False,,,False,,,,MSAGAT-Net,72,163.583115,163.583121,True,False,,,,,20260811_092214,report/predictions/state360/MSAGAT-Net.state360.w-20.h-3.none.seed-1000.with_adj.npz,save_all/MSAGAT-Net.state360.w-20.h-3.none.seed-1000.with_adj.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-3.none.seed-123.with_adj.loggrowth.quant.exp-nodecay-regpre,MSAGAT-Net,current,state360,3,123,20,none,True,default,loggrowth,True,,nodecay-regpre,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,72,166.676061,166.676061,True,True,,,,,20260819_090422,report/predictions/state360/MSAGAT-Net.state360.w-20.h-3.none.seed-123.with_adj.loggrowth.quant.exp-nodecay-regpre.npz,save_all/MSAGAT-Net.state360.w-20.h-3.none.seed-123.with_adj.loggrowth.quant.exp-nodecay-regpre.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-3.none.seed-123.with_adj.loggrowth.quant,MSAGAT-Net,current,state360,3,123,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant,72,168.997398,168.997398,True,True,,,,,20260814_033230,report/predictions/state360/MSAGAT-Net.state360.w-20.h-3.none.seed-123.with_adj.loggrowth.quant.npz,save_all/MSAGAT-Net.state360.w-20.h-3.none.seed-123.with_adj.loggrowth.quant.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-3.none.seed-123.with_adj,MSAGAT-Net,current,state360,3,123,20,none,True,default,level,False,,,False,,,,MSAGAT-Net,72,165.044098,165.044099,True,False,,,,,20260811_092203,report/predictions/state360/MSAGAT-Net.state360.w-20.h-3.none.seed-123.with_adj.npz,save_all/MSAGAT-Net.state360.w-20.h-3.none.seed-123.with_adj.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-3.none.seed-30.with_adj.loggrowth.quant.exp-nodecay-regpre,MSAGAT-Net,current,state360,3,30,20,none,True,default,loggrowth,True,,nodecay-regpre,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,72,166.03061,166.03061,True,True,,,,,20260819_090143,report/predictions/state360/MSAGAT-Net.state360.w-20.h-3.none.seed-30.with_adj.loggrowth.quant.exp-nodecay-regpre.npz,save_all/MSAGAT-Net.state360.w-20.h-3.none.seed-30.with_adj.loggrowth.quant.exp-nodecay-regpre.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-3.none.seed-30.with_adj.loggrowth.quant,MSAGAT-Net,current,state360,3,30,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant,72,170.721981,170.721981,True,True,,,,,20260814_033240,report/predictions/state360/MSAGAT-Net.state360.w-20.h-3.none.seed-30.with_adj.loggrowth.quant.npz,save_all/MSAGAT-Net.state360.w-20.h-3.none.seed-30.with_adj.loggrowth.quant.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-3.none.seed-30.with_adj,MSAGAT-Net,current,state360,3,30,20,none,True,default,level,False,,,False,,,,MSAGAT-Net,72,169.791824,169.79183,True,False,,,,,20260811_092141,report/predictions/state360/MSAGAT-Net.state360.w-20.h-3.none.seed-30.with_adj.npz,save_all/MSAGAT-Net.state360.w-20.h-3.none.seed-30.with_adj.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre,MSAGAT-Net,current,state360,3,42,20,none,True,default,loggrowth,True,,nodecay-regpre,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,72,169.153049,169.153049,True,True,,,,,20260819_090041,report/predictions/state360/MSAGAT-Net.state360.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre.npz,save_all/MSAGAT-Net.state360.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-3.none.seed-42.with_adj.loggrowth.quant,MSAGAT-Net,current,state360,3,42,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant,72,155.800551,155.800551,True,True,,,,,20260814_033251,report/predictions/state360/MSAGAT-Net.state360.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.npz,save_all/MSAGAT-Net.state360.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-3.none.seed-42.with_adj,MSAGAT-Net,current,state360,3,42,20,none,True,default,level,False,,,False,,,,MSAGAT-Net,72,162.90567,162.905666,True,False,,,,,20260811_092129,report/predictions/state360/MSAGAT-Net.state360.w-20.h-3.none.seed-42.with_adj.npz,save_all/MSAGAT-Net.state360.w-20.h-3.none.seed-42.with_adj.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-3.none.seed-45.with_adj.loggrowth.quant.exp-nodecay-regpre,MSAGAT-Net,current,state360,3,45,20,none,True,default,loggrowth,True,,nodecay-regpre,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,72,181.723456,181.723456,True,True,,,,,20260819_090305,report/predictions/state360/MSAGAT-Net.state360.w-20.h-3.none.seed-45.with_adj.loggrowth.quant.exp-nodecay-regpre.npz,save_all/MSAGAT-Net.state360.w-20.h-3.none.seed-45.with_adj.loggrowth.quant.exp-nodecay-regpre.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-3.none.seed-45.with_adj.loggrowth.quant,MSAGAT-Net,current,state360,3,45,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant,72,167.671061,167.671061,True,True,,,,,20260814_033300,report/predictions/state360/MSAGAT-Net.state360.w-20.h-3.none.seed-45.with_adj.loggrowth.quant.npz,save_all/MSAGAT-Net.state360.w-20.h-3.none.seed-45.with_adj.loggrowth.quant.pt,,manifest_missing
